adhesivity_throughput_100,particle_size,weight_coefficient
0.53,0.04,1.65
0.54,0.04,1.65
0.55,0.04,1.65
0.56,0.04,1.65
0.57,0.04,1.65
0.58,0.04,1.65
0.59,0.04,1.65
0.6,0.04,1.65
0.61,0.04,1.65
0.62,0.04,1.65
0.25,0.06,1.65
0.26,0.06,1.65
0.27,0.06,1.65
0.28,0.06,1.65
0.29,0.06,1.65
0.3,0.06,1.65
0.31,0.06,1.65
0.32,0.06,1.65
0.33,0.06,1.65
0.34,0.06,1.65
0.35,0.06,1.65
0.36,0.06,1.65
0.37,0.06,1.65
0.38,0.06,1.65
0.39,0.06,1.65
0.17,0.08,1.65
0.18,0.08,1.65
0.19,0.08,1.65
0.2,0.08,1.65
0.21,0.08,1.65
0.22,0.08,1.65
0.23,0.08,1.65
0.24,0.08,1.65
0.25,0.08,1.65
0.26,0.08,1.65
0.27,0.08,1.65
0.13,0.1,1.65
0.14,0.1,1.65
0.15,0.1,1.65
0.16,0.1,1.65
0.17,0.1,1.65
0.18,0.1,1.65
0.19,0.1,1.65
0.2,0.1,1.65
0.76,0.02,1.7
0.77,0.02,1.7
0.78,0.02,1.7
0.79,0.02,1.7
0.8,0.02,1.7
0.81,0.02,1.7
0.82,0.02,1.7
0.83,0.02,1.7
0.84,0.02,1.7
0.85,0.02,1.7
0.86,0.02,1.7
0.87,0.02,1.7
0.88,0.02,1.7
0.89,0.02,1.7
0.9,0.02,1.7
0.91,0.02,1.7
0.92,0.02,1.7
0.93,0.02,1.7
0.94,0.02,1.7
0.95,0.02,1.7
0.96,0.02,1.7
0.97,0.02,1.7
0.98,0.02,1.7
0.99,0.02,1.7
1.0,0.02,1.7
0.39,0.04,1.7
0.4,0.04,1.7
0.41,0.04,1.7
0.42,0.04,1.7
0.43,0.04,1.7
0.44,0.04,1.7
0.45,0.04,1.7
0.46,0.04,1.7
0.47,0.04,1.7
0.48,0.04,1.7
0.49,0.04,1.7
0.5,0.04,1.7
0.51,0.04,1.7
0.52,0.04,1.7
0.53,0.04,1.7
0.54,0.04,1.7
0.55,0.04,1.7
0.56,0.04,1.7
0.57,0.04,1.7
0.58,0.04,1.7
0.59,0.04,1.7
0.6,0.04,1.7
0.61,0.04,1.7
0.24,0.06,1.7
0.25,0.06,1.7
0.26,0.06,1.7
0.27,0.06,1.7
0.28,0.06,1.7
0.29,0.06,1.7
0.3,0.06,1.7
0.31,0.06,1.7
0.32,0.06,1.7
0.33,0.06,1.7
0.34,0.06,1.7
0.35,0.06,1.7
0.36,0.06,1.7
0.37,0.06,1.7
0.38,0.06,1.7
0.17,0.08,1.7
0.18,0.08,1.7
0.19,0.08,1.7
0.2,0.08,1.7
0.21,0.08,1.7
0.22,0.08,1.7
0.23,0.08,1.7
0.24,0.08,1.7
0.25,0.08,1.7
0.26,0.08,1.7
0.27,0.08,1.7
0.12,0.1,1.7
0.13,0.1,1.7
0.14,0.1,1.7
0.15,0.1,1.7
0.16,0.1,1.7
0.17,0.1,1.7
0.18,0.1,1.7
0.19,0.1,1.7
0.76,0.02,1.75
0.77,0.02,1.75
0.78,0.02,1.75
0.79,0.02,1.75
0.8,0.02,1.75
0.81,0.02,1.75
0.82,0.02,1.75
0.83,0.02,1.75
0.84,0.02,1.75
0.85,0.02,1.75
0.86,0.02,1.75
0.87,0.02,1.75
0.88,0.02,1.75
0.89,0.02,1.75
0.9,0.02,1.75
0.91,0.02,1.75
0.92,0.02,1.75
0.93,0.02,1.75
0.94,0.02,1.75
0.95,0.02,1.75
0.96,0.02,1.75
0.97,0.02,1.75
0.98,0.02,1.75
0.99,0.02,1.75
1.0,0.02,1.75
0.39,0.04,1.75
0.4,0.04,1.75
0.41,0.04,1.75
0.42,0.04,1.75
0.43,0.04,1.75
0.44,0.04,1.75
0.45,0.04,1.75
0.46,0.04,1.75
0.47,0.04,1.75
0.48,0.04,1.75
0.49,0.04,1.75
0.5,0.04,1.75
0.51,0.04,1.75
0.52,0.04,1.75
0.53,0.04,1.75
0.54,0.04,1.75
0.55,0.04,1.75
0.56,0.04,1.75
0.57,0.04,1.75
0.58,0.04,1.75
0.59,0.04,1.75
0.6,0.04,1.75
0.61,0.04,1.75
0.24,0.06,1.75
0.25,0.06,1.75
0.26,0.06,1.75
0.27,0.06,1.75
0.28,0.06,1.75
0.29,0.06,1.75
0.3,0.06,1.75
0.31,0.06,1.75
0.32,0.06,1.75
0.33,0.06,1.75
0.34,0.06,1.75
0.35,0.06,1.75
0.36,0.06,1.75
0.37,0.06,1.75
0.38,0.06,1.75
0.16,0.08,1.75
0.17,0.08,1.75
0.18,0.08,1.75
0.19,0.08,1.75
0.2,0.08,1.75
0.21,0.08,1.75
0.22,0.08,1.75
0.23,0.08,1.75
0.24,0.08,1.75
0.25,0.08,1.75
0.26,0.08,1.75
0.12,0.1,1.75
0.13,0.1,1.75
0.14,0.1,1.75
0.15,0.1,1.75
0.16,0.1,1.75
0.17,0.1,1.75
0.18,0.1,1.75
0.19,0.1,1.75
0.76,0.02,1.8
0.77,0.02,1.8
0.78,0.02,1.8
0.79,0.02,1.8
0.8,0.02,1.8
0.81,0.02,1.8
0.82,0.02,1.8
0.83,0.02,1.8
0.84,0.02,1.8
0.85,0.02,1.8
0.86,0.02,1.8
0.87,0.02,1.8
0.88,0.02,1.8
0.89,0.02,1.8
0.9,0.02,1.8
0.91,0.02,1.8
0.92,0.02,1.8
0.93,0.02,1.8
0.94,0.02,1.8
0.95,0.02,1.8
0.96,0.02,1.8
0.97,0.02,1.8
0.98,0.02,1.8
0.99,0.02,1.8
1.0,0.02,1.8
0.38,0.04,1.8
0.39,0.04,1.8
0.4,0.04,1.8
0.41,0.04,1.8
0.42,0.04,1.8
0.43,0.04,1.8
0.44,0.04,1.8
0.45,0.04,1.8
0.46,0.04,1.8
0.47,0.04,1.8
0.48,0.04,1.8
0.49,0.04,1.8
0.5,0.04,1.8
0.51,0.04,1.8
0.52,0.04,1.8
0.53,0.04,1.8
0.54,0.04,1.8
0.55,0.04,1.8
0.56,0.04,1.8
0.57,0.04,1.8
0.58,0.04,1.8
0.59,0.04,1.8
0.6,0.04,1.8
0.23,0.06,1.8
0.24,0.06,1.8
0.25,0.06,1.8
0.26,0.06,1.8
0.27,0.06,1.8
0.28,0.06,1.8
0.29,0.06,1.8
0.3,0.06,1.8
0.31,0.06,1.8
0.32,0.06,1.8
0.33,0.06,1.8
0.34,0.06,1.8
0.35,0.06,1.8
0.36,0.06,1.8
0.37,0.06,1.8
0.16,0.08,1.8
0.17,0.08,1.8
0.18,0.08,1.8
0.19,0.08,1.8
0.2,0.08,1.8
0.21,0.08,1.8
0.22,0.08,1.8
0.23,0.08,1.8
0.24,0.08,1.8
0.25,0.08,1.8
0.26,0.08,1.8
0.12,0.1,1.8
0.13,0.1,1.8
0.14,0.1,1.8
0.15,0.1,1.8
0.16,0.1,1.8
0.17,0.1,1.8
0.18,0.1,1.8
0.19,0.1,1.8
0.76,0.02,1.85
0.77,0.02,1.85
0.78,0.02,1.85
0.79,0.02,1.85
0.8,0.02,1.85
0.81,0.02,1.85
0.82,0.02,1.85
0.83,0.02,1.85
0.84,0.02,1.85
0.85,0.02,1.85
0.86,0.02,1.85
0.87,0.02,1.85
0.88,0.02,1.85
0.89,0.02,1.85
0.9,0.02,1.85
0.91,0.02,1.85
0.92,0.02,1.85
0.93,0.02,1.85
0.94,0.02,1.85
0.95,0.02,1.85
0.96,0.02,1.85
0.97,0.02,1.85
0.98,0.02,1.85
0.99,0.02,1.85
1.0,0.02,1.85
0.37,0.04,1.85
0.38,0.04,1.85
0.39,0.04,1.85
0.4,0.04,1.85
0.41,0.04,1.85
0.42,0.04,1.85
0.43,0.04,1.85
0.44,0.04,1.85
0.45,0.04,1.85
0.46,0.04,1.85
0.47,0.04,1.85
0.48,0.04,1.85
0.49,0.04,1.85
0.5,0.04,1.85
0.51,0.04,1.85
0.52,0.04,1.85
0.53,0.04,1.85
0.54,0.04,1.85
0.55,0.04,1.85
0.56,0.04,1.85
0.57,0.04,1.85
0.58,0.04,1.85
0.59,0.04,1.85
0.23,0.06,1.85
0.24,0.06,1.85
0.25,0.06,1.85
0.26,0.06,1.85
0.27,0.06,1.85
0.28,0.06,1.85
0.29,0.06,1.85
0.3,0.06,1.85
0.31,0.06,1.85
0.32,0.06,1.85
0.33,0.06,1.85
0.34,0.06,1.85
0.35,0.06,1.85
0.36,0.06,1.85
0.37,0.06,1.85
0.15,0.08,1.85
0.16,0.08,1.85
0.17,0.08,1.85
0.18,0.08,1.85
0.19,0.08,1.85
0.2,0.08,1.85
0.21,0.08,1.85
0.22,0.08,1.85
0.23,0.08,1.85
0.24,0.08,1.85
0.25,0.08,1.85
0.11,0.1,1.85
0.12,0.1,1.85
0.13,0.1,1.85
0.14,0.1,1.85
0.15,0.1,1.85
0.16,0.1,1.85
0.17,0.1,1.85
0.18,0.1,1.85
0.76,0.02,1.9
0.77,0.02,1.9
0.78,0.02,1.9
0.79,0.02,1.9
0.8,0.02,1.9
0.81,0.02,1.9
0.82,0.02,1.9
0.83,0.02,1.9
0.84,0.02,1.9
0.85,0.02,1.9
0.86,0.02,1.9
0.87,0.02,1.9
0.88,0.02,1.9
0.89,0.02,1.9
0.9,0.02,1.9
0.91,0.02,1.9
0.92,0.02,1.9
0.93,0.02,1.9
0.94,0.02,1.9
0.95,0.02,1.9
0.96,0.02,1.9
0.97,0.02,1.9
0.98,0.02,1.9
0.99,0.02,1.9
1.0,0.02,1.9
0.37,0.04,1.9
0.38,0.04,1.9
0.39,0.04,1.9
0.4,0.04,1.9
0.41,0.04,1.9
0.42,0.04,1.9
0.43,0.04,1.9
0.44,0.04,1.9
0.45,0.04,1.9
0.46,0.04,1.9
0.47,0.04,1.9
0.48,0.04,1.9
0.49,0.04,1.9
0.5,0.04,1.9
0.51,0.04,1.9
0.52,0.04,1.9
0.53,0.04,1.9
0.54,0.04,1.9
0.55,0.04,1.9
0.56,0.04,1.9
0.57,0.04,1.9
0.58,0.04,1.9
0.59,0.04,1.9
0.22,0.06,1.9
0.23,0.06,1.9
0.24,0.06,1.9
0.25,0.06,1.9
0.26,0.06,1.9
0.27,0.06,1.9
0.28,0.06,1.9
0.29,0.06,1.9
0.3,0.06,1.9
0.31,0.06,1.9
0.32,0.06,1.9
0.33,0.06,1.9
0.34,0.06,1.9
0.35,0.06,1.9
0.36,0.06,1.9
0.15,0.08,1.9
0.16,0.08,1.9
0.17,0.08,1.9
0.18,0.08,1.9
0.19,0.08,1.9
0.2,0.08,1.9
0.21,0.08,1.9
0.22,0.08,1.9
0.23,0.08,1.9
0.24,0.08,1.9
0.25,0.08,1.9
0.11,0.1,1.9
0.12,0.1,1.9
0.13,0.1,1.9
0.14,0.1,1.9
0.15,0.1,1.9
0.16,0.1,1.9
0.17,0.1,1.9
0.18,0.1,1.9
0.76,0.02,1.95
0.77,0.02,1.95
0.78,0.02,1.95
0.79,0.02,1.95
0.8,0.02,1.95
0.81,0.02,1.95
0.82,0.02,1.95
0.83,0.02,1.95
0.84,0.02,1.95
0.85,0.02,1.95
0.86,0.02,1.95
0.87,0.02,1.95
0.88,0.02,1.95
0.89,0.02,1.95
0.9,0.02,1.95
0.91,0.02,1.95
0.92,0.02,1.95
0.93,0.02,1.95
0.94,0.02,1.95
0.95,0.02,1.95
0.96,0.02,1.95
0.97,0.02,1.95
0.98,0.02,1.95
0.99,0.02,1.95
1.0,0.02,1.95
0.36,0.04,1.95
0.37,0.04,1.95
0.38,0.04,1.95
0.39,0.04,1.95
0.4,0.04,1.95
0.41,0.04,1.95
0.42,0.04,1.95
0.43,0.04,1.95
0.44,0.04,1.95
0.45,0.04,1.95
0.46,0.04,1.95
0.47,0.04,1.95
0.48,0.04,1.95
0.49,0.04,1.95
0.5,0.04,1.95
0.51,0.04,1.95
0.52,0.04,1.95
0.53,0.04,1.95
0.54,0.04,1.95
0.55,0.04,1.95
0.56,0.04,1.95
0.57,0.04,1.95
0.58,0.04,1.95
0.22,0.06,1.95
0.23,0.06,1.95
0.24,0.06,1.95
0.25,0.06,1.95
0.26,0.06,1.95
0.27,0.06,1.95
0.28,0.06,1.95
0.29,0.06,1.95
0.3,0.06,1.95
0.31,0.06,1.95
0.32,0.06,1.95
0.33,0.06,1.95
0.34,0.06,1.95
0.35,0.06,1.95
0.36,0.06,1.95
0.15,0.08,1.95
0.16,0.08,1.95
0.17,0.08,1.95
0.18,0.08,1.95
0.19,0.08,1.95
0.2,0.08,1.95
0.21,0.08,1.95
0.22,0.08,1.95
0.23,0.08,1.95
0.24,0.08,1.95
0.25,0.08,1.95
0.11,0.1,1.95
0.12,0.1,1.95
0.13,0.1,1.95
0.14,0.1,1.95
0.15,0.1,1.95
0.16,0.1,1.95
0.17,0.1,1.95
0.18,0.1,1.95
0.76,0.02,2.0
0.77,0.02,2.0
0.78,0.02,2.0
0.79,0.02,2.0
0.8,0.02,2.0
0.81,0.02,2.0
0.82,0.02,2.0
0.83,0.02,2.0
0.84,0.02,2.0
0.85,0.02,2.0
0.86,0.02,2.0
0.87,0.02,2.0
0.88,0.02,2.0
0.89,0.02,2.0
0.9,0.02,2.0
0.91,0.02,2.0
0.92,0.02,2.0
0.93,0.02,2.0
0.94,0.02,2.0
0.95,0.02,2.0
0.96,0.02,2.0
0.97,0.02,2.0
0.98,0.02,2.0
0.99,0.02,2.0
1.0,0.02,2.0
0.35,0.04,2.0
0.36,0.04,2.0
0.37,0.04,2.0
0.38,0.04,2.0
0.39,0.04,2.0
0.4,0.04,2.0
0.41,0.04,2.0
0.42,0.04,2.0
0.43,0.04,2.0
0.44,0.04,2.0
0.45,0.04,2.0
0.46,0.04,2.0
0.47,0.04,2.0
0.48,0.04,2.0
0.49,0.04,2.0
0.5,0.04,2.0
0.51,0.04,2.0
0.52,0.04,2.0
0.53,0.04,2.0
0.54,0.04,2.0
0.55,0.04,2.0
0.56,0.04,2.0
0.57,0.04,2.0
0.21,0.06,2.0
0.22,0.06,2.0
0.23,0.06,2.0
0.24,0.06,2.0
0.25,0.06,2.0
0.26,0.06,2.0
0.27,0.06,2.0
0.28,0.06,2.0
0.29,0.06,2.0
0.3,0.06,2.0
0.31,0.06,2.0
0.32,0.06,2.0
0.33,0.06,2.0
0.34,0.06,2.0
0.35,0.06,2.0
0.14,0.08,2.0
0.15,0.08,2.0
0.16,0.08,2.0
0.17,0.08,2.0
0.18,0.08,2.0
0.19,0.08,2.0
0.2,0.08,2.0
0.21,0.08,2.0
0.22,0.08,2.0
0.23,0.08,2.0
0.24,0.08,2.0
0.1,0.1,2.0
0.11,0.1,2.0
0.12,0.1,2.0
0.13,0.1,2.0
0.14,0.1,2.0
0.15,0.1,2.0
0.16,0.1,2.0
0.17,0.1,2.0
0.76,0.02,2.05
0.77,0.02,2.05
0.78,0.02,2.05
0.79,0.02,2.05
0.8,0.02,2.05
0.81,0.02,2.05
0.82,0.02,2.05
0.83,0.02,2.05
0.84,0.02,2.05
0.85,0.02,2.05
0.86,0.02,2.05
0.87,0.02,2.05
0.88,0.02,2.05
0.89,0.02,2.05
0.9,0.02,2.05
0.91,0.02,2.05
0.92,0.02,2.05
0.93,0.02,2.05
0.94,0.02,2.05
0.95,0.02,2.05
0.96,0.02,2.05
0.97,0.02,2.05
0.98,0.02,2.05
0.99,0.02,2.05
1.0,0.02,2.05
0.35,0.04,2.05
0.36,0.04,2.05
0.37,0.04,2.05
0.38,0.04,2.05
0.39,0.04,2.05
0.4,0.04,2.05
0.41,0.04,2.05
0.42,0.04,2.05
0.43,0.04,2.05
0.44,0.04,2.05
0.45,0.04,2.05
0.46,0.04,2.05
0.47,0.04,2.05
0.48,0.04,2.05
0.49,0.04,2.05
0.5,0.04,2.05
0.51,0.04,2.05
0.52,0.04,2.05
0.53,0.04,2.05
0.54,0.04,2.05
0.55,0.04,2.05
0.56,0.04,2.05
0.57,0.04,2.05
0.21,0.06,2.05
0.22,0.06,2.05
0.23,0.06,2.05
0.24,0.06,2.05
0.25,0.06,2.05
0.26,0.06,2.05
0.27,0.06,2.05
0.28,0.06,2.05
0.29,0.06,2.05
0.3,0.06,2.05
0.31,0.06,2.05
0.32,0.06,2.05
0.33,0.06,2.05
0.34,0.06,2.05
0.35,0.06,2.05
0.14,0.08,2.05
0.15,0.08,2.05
0.16,0.08,2.05
0.17,0.08,2.05
0.18,0.08,2.05
0.19,0.08,2.05
0.2,0.08,2.05
0.21,0.08,2.05
0.22,0.08,2.05
0.23,0.08,2.05
0.24,0.08,2.05
0.1,0.1,2.05
0.11,0.1,2.05
0.12,0.1,2.05
0.13,0.1,2.05
0.14,0.1,2.05
0.15,0.1,2.05
0.16,0.1,2.05
0.17,0.1,2.05
0.76,0.02,2.1
0.77,0.02,2.1
0.78,0.02,2.1
0.79,0.02,2.1
0.8,0.02,2.1
0.81,0.02,2.1
0.82,0.02,2.1
0.83,0.02,2.1
0.84,0.02,2.1
0.85,0.02,2.1
0.86,0.02,2.1
0.87,0.02,2.1
0.88,0.02,2.1
0.89,0.02,2.1
0.9,0.02,2.1
0.91,0.02,2.1
0.92,0.02,2.1
0.93,0.02,2.1
0.94,0.02,2.1
0.95,0.02,2.1
0.96,0.02,2.1
0.97,0.02,2.1
0.98,0.02,2.1
0.99,0.02,2.1
1.0,0.02,2.1
0.34,0.04,2.1
0.35,0.04,2.1
0.36,0.04,2.1
0.37,0.04,2.1
0.38,0.04,2.1
0.39,0.04,2.1
0.4,0.04,2.1
0.41,0.04,2.1
0.42,0.04,2.1
0.43,0.04,2.1
0.44,0.04,2.1
0.45,0.04,2.1
0.46,0.04,2.1
0.47,0.04,2.1
0.48,0.04,2.1
0.49,0.04,2.1
0.5,0.04,2.1
0.51,0.04,2.1
0.52,0.04,2.1
0.53,0.04,2.1
0.54,0.04,2.1
0.55,0.04,2.1
0.56,0.04,2.1
0.2,0.06,2.1
0.21,0.06,2.1
0.22,0.06,2.1
0.23,0.06,2.1
0.24,0.06,2.1
0.25,0.06,2.1
0.26,0.06,2.1
0.27,0.06,2.1
0.28,0.06,2.1
0.29,0.06,2.1
0.3,0.06,2.1
0.31,0.06,2.1
0.32,0.06,2.1
0.33,0.06,2.1
0.34,0.06,2.1
0.13,0.08,2.1
0.14,0.08,2.1
0.15,0.08,2.1
0.16,0.08,2.1
0.17,0.08,2.1
0.18,0.08,2.1
0.19,0.08,2.1
0.2,0.08,2.1
0.21,0.08,2.1
0.22,0.08,2.1
0.23,0.08,2.1
0.1,0.1,2.1
0.11,0.1,2.1
0.12,0.1,2.1
0.13,0.1,2.1
0.14,0.1,2.1
0.15,0.1,2.1
0.16,0.1,2.1
0.17,0.1,2.1
0.76,0.02,2.15
0.77,0.02,2.15
0.78,0.02,2.15
0.79,0.02,2.15
0.8,0.02,2.15
0.81,0.02,2.15
0.82,0.02,2.15
0.83,0.02,2.15
0.84,0.02,2.15
0.85,0.02,2.15
0.86,0.02,2.15
0.87,0.02,2.15
0.88,0.02,2.15
0.89,0.02,2.15
0.9,0.02,2.15
0.91,0.02,2.15
0.92,0.02,2.15
0.93,0.02,2.15
0.94,0.02,2.15
0.95,0.02,2.15
0.96,0.02,2.15
0.97,0.02,2.15
0.98,0.02,2.15
0.99,0.02,2.15
1.0,0.02,2.15
0.34,0.04,2.15
0.35,0.04,2.15
0.36,0.04,2.15
0.37,0.04,2.15
0.38,0.04,2.15
0.39,0.04,2.15
0.4,0.04,2.15
0.41,0.04,2.15
0.42,0.04,2.15
0.43,0.04,2.15
0.44,0.04,2.15
0.45,0.04,2.15
0.46,0.04,2.15
0.47,0.04,2.15
0.48,0.04,2.15
0.49,0.04,2.15
0.5,0.04,2.15
0.51,0.04,2.15
0.52,0.04,2.15
0.53,0.04,2.15
0.54,0.04,2.15
0.55,0.04,2.15
0.56,0.04,2.15
0.2,0.06,2.15
0.21,0.06,2.15
0.22,0.06,2.15
0.23,0.06,2.15
0.24,0.06,2.15
0.25,0.06,2.15
0.26,0.06,2.15
0.27,0.06,2.15
0.28,0.06,2.15
0.29,0.06,2.15
0.3,0.06,2.15
0.31,0.06,2.15
0.32,0.06,2.15
0.33,0.06,2.15
0.34,0.06,2.15
0.13,0.08,2.15
0.14,0.08,2.15
0.15,0.08,2.15
0.16,0.08,2.15
0.17,0.08,2.15
0.18,0.08,2.15
0.19,0.08,2.15
0.2,0.08,2.15
0.21,0.08,2.15
0.22,0.08,2.15
0.23,0.08,2.15
0.1,0.1,2.15
0.11,0.1,2.15
0.12,0.1,2.15
0.13,0.1,2.15
0.14,0.1,2.15
0.15,0.1,2.15
0.16,0.1,2.15
0.17,0.1,2.15
0.76,0.02,2.2
0.77,0.02,2.2
0.78,0.02,2.2
0.79,0.02,2.2
0.8,0.02,2.2
0.81,0.02,2.2
0.82,0.02,2.2
0.83,0.02,2.2
0.84,0.02,2.2
0.85,0.02,2.2
0.86,0.02,2.2
0.87,0.02,2.2
0.88,0.02,2.2
0.89,0.02,2.2
0.9,0.02,2.2
0.91,0.02,2.2
0.92,0.02,2.2
0.93,0.02,2.2
0.94,0.02,2.2
0.95,0.02,2.2
0.96,0.02,2.2
0.97,0.02,2.2
0.98,0.02,2.2
0.99,0.02,2.2
1.0,0.02,2.2
0.33,0.04,2.2
0.34,0.04,2.2
0.35,0.04,2.2
0.36,0.04,2.2
0.37,0.04,2.2
0.38,0.04,2.2
0.39,0.04,2.2
0.4,0.04,2.2
0.41,0.04,2.2
0.42,0.04,2.2
0.43,0.04,2.2
0.44,0.04,2.2
0.45,0.04,2.2
0.46,0.04,2.2
0.47,0.04,2.2
0.48,0.04,2.2
0.49,0.04,2.2
0.5,0.04,2.2
0.51,0.04,2.2
0.52,0.04,2.2
0.53,0.04,2.2
0.54,0.04,2.2
0.55,0.04,2.2
0.19,0.06,2.2
0.2,0.06,2.2
0.21,0.06,2.2
0.22,0.06,2.2
0.23,0.06,2.2
0.24,0.06,2.2
0.25,0.06,2.2
0.26,0.06,2.2
0.27,0.06,2.2
0.28,0.06,2.2
0.29,0.06,2.2
0.3,0.06,2.2
0.31,0.06,2.2
0.32,0.06,2.2
0.33,0.06,2.2
0.13,0.08,2.2
0.14,0.08,2.2
0.15,0.08,2.2
0.16,0.08,2.2
0.17,0.08,2.2
0.18,0.08,2.2
0.19,0.08,2.2
0.2,0.08,2.2
0.21,0.08,2.2
0.22,0.08,2.2
0.23,0.08,2.2
0.09,0.1,2.2
0.1,0.1,2.2
0.11,0.1,2.2
0.12,0.1,2.2
0.13,0.1,2.2
0.14,0.1,2.2
0.15,0.1,2.2
0.16,0.1,2.2
0.76,0.02,2.25
0.77,0.02,2.25
0.78,0.02,2.25
0.79,0.02,2.25
0.8,0.02,2.25
0.81,0.02,2.25
0.82,0.02,2.25
0.83,0.02,2.25
0.84,0.02,2.25
0.85,0.02,2.25
0.86,0.02,2.25
0.87,0.02,2.25
0.88,0.02,2.25
0.89,0.02,2.25
0.9,0.02,2.25
0.91,0.02,2.25
0.92,0.02,2.25
0.93,0.02,2.25
0.94,0.02,2.25
0.95,0.02,2.25
0.96,0.02,2.25
0.97,0.02,2.25
0.98,0.02,2.25
0.99,0.02,2.25
1.0,0.02,2.25
0.32,0.04,2.25
0.33,0.04,2.25
0.34,0.04,2.25
0.35,0.04,2.25
0.36,0.04,2.25
0.37,0.04,2.25
0.38,0.04,2.25
0.39,0.04,2.25
0.4,0.04,2.25
0.41,0.04,2.25
0.42,0.04,2.25
0.43,0.04,2.25
0.44,0.04,2.25
0.45,0.04,2.25
0.46,0.04,2.25
0.47,0.04,2.25
0.48,0.04,2.25
0.49,0.04,2.25
0.5,0.04,2.25
0.51,0.04,2.25
0.52,0.04,2.25
0.53,0.04,2.25
0.54,0.04,2.25
0.19,0.06,2.25
0.2,0.06,2.25
0.21,0.06,2.25
0.22,0.06,2.25
0.23,0.06,2.25
0.24,0.06,2.25
0.25,0.06,2.25
0.26,0.06,2.25
0.27,0.06,2.25
0.28,0.06,2.25
0.29,0.06,2.25
0.3,0.06,2.25
0.31,0.06,2.25
0.32,0.06,2.25
0.33,0.06,2.25
0.12,0.08,2.25
0.13,0.08,2.25
0.14,0.08,2.25
0.15,0.08,2.25
0.16,0.08,2.25
0.17,0.08,2.25
0.18,0.08,2.25
0.19,0.08,2.25
0.2,0.08,2.25
0.21,0.08,2.25
0.22,0.08,2.25
0.09,0.1,2.25
0.1,0.1,2.25
0.11,0.1,2.25
0.12,0.1,2.25
0.13,0.1,2.25
0.14,0.1,2.25
0.15,0.1,2.25
0.16,0.1,2.25
0.76,0.02,2.3
0.77,0.02,2.3
0.78,0.02,2.3
0.79,0.02,2.3
0.8,0.02,2.3
0.81,0.02,2.3
0.82,0.02,2.3
0.83,0.02,2.3
0.84,0.02,2.3
0.85,0.02,2.3
0.86,0.02,2.3
0.87,0.02,2.3
0.88,0.02,2.3
0.89,0.02,2.3
0.9,0.02,2.3
0.91,0.02,2.3
0.92,0.02,2.3
0.93,0.02,2.3
0.94,0.02,2.3
0.95,0.02,2.3
0.96,0.02,2.3
0.97,0.02,2.3
0.98,0.02,2.3
0.99,0.02,2.3
1.0,0.02,2.3
0.32,0.04,2.3
0.33,0.04,2.3
0.34,0.04,2.3
0.35,0.04,2.3
0.36,0.04,2.3
0.37,0.04,2.3
0.38,0.04,2.3
0.39,0.04,2.3
0.4,0.04,2.3
0.41,0.04,2.3
0.42,0.04,2.3
0.43,0.04,2.3
0.44,0.04,2.3
0.45,0.04,2.3
0.46,0.04,2.3
0.47,0.04,2.3
0.48,0.04,2.3
0.49,0.04,2.3
0.5,0.04,2.3
0.51,0.04,2.3
0.52,0.04,2.3
0.53,0.04,2.3
0.54,0.04,2.3
0.19,0.06,2.3
0.2,0.06,2.3
0.21,0.06,2.3
0.22,0.06,2.3
0.23,0.06,2.3
0.24,0.06,2.3
0.25,0.06,2.3
0.26,0.06,2.3
0.27,0.06,2.3
0.28,0.06,2.3
0.29,0.06,2.3
0.3,0.06,2.3
0.31,0.06,2.3
0.32,0.06,2.3
0.33,0.06,2.3
0.12,0.08,2.3
0.13,0.08,2.3
0.14,0.08,2.3
0.15,0.08,2.3
0.16,0.08,2.3
0.17,0.08,2.3
0.18,0.08,2.3
0.19,0.08,2.3
0.2,0.08,2.3
0.21,0.08,2.3
0.22,0.08,2.3
0.09,0.1,2.3
0.1,0.1,2.3
0.11,0.1,2.3
0.12,0.1,2.3
0.13,0.1,2.3
0.14,0.1,2.3
