adhesivity_throughput_100,particle_size,weight_coefficient
0.15,0.1,2.3
0.16,0.1,2.3
0.76,0.02,2.35
0.77,0.02,2.35
0.78,0.02,2.35
0.79,0.02,2.35
0.8,0.02,2.35
0.81,0.02,2.35
0.82,0.02,2.35
0.83,0.02,2.35
0.84,0.02,2.35
0.85,0.02,2.35
0.86,0.02,2.35
0.87,0.02,2.35
0.88,0.02,2.35
0.89,0.02,2.35
0.9,0.02,2.35
0.91,0.02,2.35
0.92,0.02,2.35
0.93,0.02,2.35
0.94,0.02,2.35
0.95,0.02,2.35
0.96,0.02,2.35
0.97,0.02,2.35
0.98,0.02,2.35
0.99,0.02,2.35
1.0,0.02,2.35
0.31,0.04,2.35
0.32,0.04,2.35
0.33,0.04,2.35
0.34,0.04,2.35
0.35,0.04,2.35
0.36,0.04,2.35
0.37,0.04,2.35
0.38,0.04,2.35
0.39,0.04,2.35
0.4,0.04,2.35
0.41,0.04,2.35
0.42,0.04,2.35
0.43,0.04,2.35
0.44,0.04,2.35
0.45,0.04,2.35
0.46,0.04,2.35
0.47,0.04,2.35
0.48,0.04,2.35
0.49,0.04,2.35
0.5,0.04,2.35
0.51,0.04,2.35
0.52,0.04,2.35
0.53,0.04,2.35
0.18,0.06,2.35
0.19,0.06,2.35
0.2,0.06,2.35
0.21,0.06,2.35
0.22,0.06,2.35
0.23,0.06,2.35
0.24,0.06,2.35
0.25,0.06,2.35
0.26,0.06,2.35
0.27,0.06,2.35
0.28,0.06,2.35
0.29,0.06,2.35
0.3,0.06,2.35
0.31,0.06,2.35
0.32,0.06,2.35
0.12,0.08,2.35
0.13,0.08,2.35
0.14,0.08,2.35
0.15,0.08,2.35
0.16,0.08,2.35
0.17,0.08,2.35
0.18,0.08,2.35
0.19,0.08,2.35
0.2,0.08,2.35
0.21,0.08,2.35
0.22,0.08,2.35
0.09,0.1,2.35
0.1,0.1,2.35
0.11,0.1,2.35
0.12,0.1,2.35
0.13,0.1,2.35
0.14,0.1,2.35
0.15,0.1,2.35
0.16,0.1,2.35
0.76,0.02,2.4
0.77,0.02,2.4
0.78,0.02,2.4
0.79,0.02,2.4
0.8,0.02,2.4
0.81,0.02,2.4
0.82,0.02,2.4
0.83,0.02,2.4
0.84,0.02,2.4
0.85,0.02,2.4
0.86,0.02,2.4
0.87,0.02,2.4
0.88,0.02,2.4
0.89,0.02,2.4
0.9,0.02,2.4
0.91,0.02,2.4
0.92,0.02,2.4
0.93,0.02,2.4
0.94,0.02,2.4
0.95,0.02,2.4
0.96,0.02,2.4
0.97,0.02,2.4
0.98,0.02,2.4
0.99,0.02,2.4
1.0,0.02,2.4
0.3,0.04,2.4
0.31,0.04,2.4
0.32,0.04,2.4
0.33,0.04,2.4
0.34,0.04,2.4
0.35,0.04,2.4
0.36,0.04,2.4
0.37,0.04,2.4
0.38,0.04,2.4
0.39,0.04,2.4
0.4,0.04,2.4
0.41,0.04,2.4
0.42,0.04,2.4
0.43,0.04,2.4
0.44,0.04,2.4
0.45,0.04,2.4
0.46,0.04,2.4
0.47,0.04,2.4
0.48,0.04,2.4
0.49,0.04,2.4
0.5,0.04,2.4
0.51,0.04,2.4
0.52,0.04,2.4
0.18,0.06,2.4
0.19,0.06,2.4
0.2,0.06,2.4
0.21,0.06,2.4
0.22,0.06,2.4
0.23,0.06,2.4
0.24,0.06,2.4
0.25,0.06,2.4
0.26,0.06,2.4
0.27,0.06,2.4
0.28,0.06,2.4
0.29,0.06,2.4
0.3,0.06,2.4
0.31,0.06,2.4
0.32,0.06,2.4
0.11,0.08,2.4
0.12,0.08,2.4
0.13,0.08,2.4
0.14,0.08,2.4
0.15,0.08,2.4
0.16,0.08,2.4
0.17,0.08,2.4
0.18,0.08,2.4
0.19,0.08,2.4
0.2,0.08,2.4
0.21,0.08,2.4
0.09,0.1,2.4
0.1,0.1,2.4
0.11,0.1,2.4
0.12,0.1,2.4
0.13,0.1,2.4
0.14,0.1,2.4
0.15,0.1,2.4
0.16,0.1,2.4
0.76,0.02,2.45
0.77,0.02,2.45
0.78,0.02,2.45
0.79,0.02,2.45
0.8,0.02,2.45
0.81,0.02,2.45
0.82,0.02,2.45
0.83,0.02,2.45
0.84,0.02,2.45
0.85,0.02,2.45
0.86,0.02,2.45
0.87,0.02,2.45
0.88,0.02,2.45
0.89,0.02,2.45
0.9,0.02,2.45
0.91,0.02,2.45
0.92,0.02,2.45
0.93,0.02,2.45
0.94,0.02,2.45
0.95,0.02,2.45
0.96,0.02,2.45
0.97,0.02,2.45
0.98,0.02,2.45
0.99,0.02,2.45
1.0,0.02,2.45
0.3,0.04,2.45
0.31,0.04,2.45
0.32,0.04,2.45
0.33,0.04,2.45
0.34,0.04,2.45
0.35,0.04,2.45
0.36,0.04,2.45
0.37,0.04,2.45
0.38,0.04,2.45
0.39,0.04,2.45
0.4,0.04,2.45
0.41,0.04,2.45
0.42,0.04,2.45
0.43,0.04,2.45
0.44,0.04,2.45
0.45,0.04,2.45
0.46,0.04,2.45
0.47,0.04,2.45
0.48,0.04,2.45
0.49,0.04,2.45
0.5,0.04,2.45
0.51,0.04,2.45
0.52,0.04,2.45
0.17,0.06,2.45
0.18,0.06,2.45
0.19,0.06,2.45
0.2,0.06,2.45
0.21,0.06,2.45
0.22,0.06,2.45
0.23,0.06,2.45
0.24,0.06,2.45
0.25,0.06,2.45
0.26,0.06,2.45
0.27,0.06,2.45
0.28,0.06,2.45
0.29,0.06,2.45
0.3,0.06,2.45
0.31,0.06,2.45
0.11,0.08,2.45
0.12,0.08,2.45
0.13,0.08,2.45
0.14,0.08,2.45
0.15,0.08,2.45
0.16,0.08,2.45
0.17,0.08,2.45
0.18,0.08,2.45
0.19,0.08,2.45
0.2,0.08,2.45
0.21,0.08,2.45
0.08,0.1,2.45
0.09,0.1,2.45
0.1,0.1,2.45
0.11,0.1,2.45
0.12,0.1,2.45
0.13,0.1,2.45
0.14,0.1,2.45
0.15,0.1,2.45
0.76,0.02,2.5
0.77,0.02,2.5
0.78,0.02,2.5
0.79,0.02,2.5
0.8,0.02,2.5
0.81,0.02,2.5
0.82,0.02,2.5
0.83,0.02,2.5
0.84,0.02,2.5
0.85,0.02,2.5
0.86,0.02,2.5
0.87,0.02,2.5
0.88,0.02,2.5
0.89,0.02,2.5
0.9,0.02,2.5
0.91,0.02,2.5
0.92,0.02,2.5
0.93,0.02,2.5
0.94,0.02,2.5
0.95,0.02,2.5
0.96,0.02,2.5
0.97,0.02,2.5
0.98,0.02,2.5
0.99,0.02,2.5
1.0,0.02,2.5
0.29,0.04,2.5
0.3,0.04,2.5
0.31,0.04,2.5
0.32,0.04,2.5
0.33,0.04,2.5
0.34,0.04,2.5
0.35,0.04,2.5
0.36,0.04,2.5
0.37,0.04,2.5
0.38,0.04,2.5
0.39,0.04,2.5
0.4,0.04,2.5
0.41,0.04,2.5
0.42,0.04,2.5
0.43,0.04,2.5
0.44,0.04,2.5
0.45,0.04,2.5
0.46,0.04,2.5
0.47,0.04,2.5
0.48,0.04,2.5
0.49,0.04,2.5
0.5,0.04,2.5
0.51,0.04,2.5
0.17,0.06,2.5
0.18,0.06,2.5
0.19,0.06,2.5
0.2,0.06,2.5
0.21,0.06,2.5
0.22,0.06,2.5
0.23,0.06,2.5
0.24,0.06,2.5
0.25,0.06,2.5
0.26,0.06,2.5
0.27,0.06,2.5
0.28,0.06,2.5
0.29,0.06,2.5
0.3,0.06,2.5
0.31,0.06,2.5
0.11,0.08,2.5
0.12,0.08,2.5
0.13,0.08,2.5
0.14,0.08,2.5
0.15,0.08,2.5
0.16,0.08,2.5
0.17,0.08,2.5
0.18,0.08,2.5
0.19,0.08,2.5
0.2,0.08,2.5
0.21,0.08,2.5
0.08,0.1,2.5
0.09,0.1,2.5
0.1,0.1,2.5
0.11,0.1,2.5
0.12,0.1,2.5
0.13,0.1,2.5
0.14,0.1,2.5
0.15,0.1,2.5
0.76,0.02,2.55
0.77,0.02,2.55
0.78,0.02,2.55
0.79,0.02,2.55
0.8,0.02,2.55
0.81,0.02,2.55
0.82,0.02,2.55
0.83,0.02,2.55
0.84,0.02,2.55
0.85,0.02,2.55
0.86,0.02,2.55
0.87,0.02,2.55
0.88,0.02,2.55
0.89,0.02,2.55
0.9,0.02,2.55
0.91,0.02,2.55
0.92,0.02,2.55
0.93,0.02,2.55
0.94,0.02,2.55
0.95,0.02,2.55
0.96,0.02,2.55
0.97,0.02,2.55
0.98,0.02,2.55
0.99,0.02,2.55
1.0,0.02,2.55
0.28,0.04,2.55
0.29,0.04,2.55
0.3,0.04,2.55
0.31,0.04,2.55
0.32,0.04,2.55
0.33,0.04,2.55
0.34,0.04,2.55
0.35,0.04,2.55
0.36,0.04,2.55
0.37,0.04,2.55
0.38,0.04,2.55
0.39,0.04,2.55
0.4,0.04,2.55
0.41,0.04,2.55
0.42,0.04,2.55
0.43,0.04,2.55
0.44,0.04,2.55
0.45,0.04,2.55
0.46,0.04,2.55
0.47,0.04,2.55
0.48,0.04,2.55
0.49,0.04,2.55
0.5,0.04,2.55
0.17,0.06,2.55
0.18,0.06,2.55
0.19,0.06,2.55
0.2,0.06,2.55
0.21,0.06,2.55
0.22,0.06,2.55
0.23,0.06,2.55
0.24,0.06,2.55
0.25,0.06,2.55
0.26,0.06,2.55
0.27,0.06,2.55
0.28,0.06,2.55
0.29,0.06,2.55
0.3,0.06,2.55
0.31,0.06,2.55
0.11,0.08,2.55
0.12,0.08,2.55
0.13,0.08,2.55
0.14,0.08,2.55
0.15,0.08,2.55
0.16,0.08,2.55
0.17,0.08,2.55
0.18,0.08,2.55
0.19,0.08,2.55
0.2,0.08,2.55
0.21,0.08,2.55
0.08,0.1,2.55
0.09,0.1,2.55
0.1,0.1,2.55
0.11,0.1,2.55
0.12,0.1,2.55
0.13,0.1,2.55
0.14,0.1,2.55
0.15,0.1,2.55
0.76,0.02,2.6
0.77,0.02,2.6
0.78,0.02,2.6
0.79,0.02,2.6
0.8,0.02,2.6
0.81,0.02,2.6
0.82,0.02,2.6
0.83,0.02,2.6
0.84,0.02,2.6
0.85,0.02,2.6
0.86,0.02,2.6
0.87,0.02,2.6
0.88,0.02,2.6
0.89,0.02,2.6
0.9,0.02,2.6
0.91,0.02,2.6
0.92,0.02,2.6
0.93,0.02,2.6
0.94,0.02,2.6
0.95,0.02,2.6
0.96,0.02,2.6
0.97,0.02,2.6
0.98,0.02,2.6
0.99,0.02,2.6
1.0,0.02,2.6
0.28,0.04,2.6
0.29,0.04,2.6
0.3,0.04,2.6
0.31,0.04,2.6
0.32,0.04,2.6
0.33,0.04,2.6
0.34,0.04,2.6
0.35,0.04,2.6
0.36,0.04,2.6
0.37,0.04,2.6
0.38,0.04,2.6
0.39,0.04,2.6
0.4,0.04,2.6
0.41,0.04,2.6
0.42,0.04,2.6
0.43,0.04,2.6
0.44,0.04,2.6
0.45,0.04,2.6
0.46,0.04,2.6
0.47,0.04,2.6
0.48,0.04,2.6
0.49,0.04,2.6
0.5,0.04,2.6
0.16,0.06,2.6
0.17,0.06,2.6
0.18,0.06,2.6
0.19,0.06,2.6
0.2,0.06,2.6
0.21,0.06,2.6
0.22,0.06,2.6
0.23,0.06,2.6
0.24,0.06,2.6
0.25,0.06,2.6
0.26,0.06,2.6
0.27,0.06,2.6
0.28,0.06,2.6
0.29,0.06,2.6
0.3,0.06,2.6
0.1,0.08,2.6
0.11,0.08,2.6
0.12,0.08,2.6
0.13,0.08,2.6
0.14,0.08,2.6
0.15,0.08,2.6
0.16,0.08,2.6
0.17,0.08,2.6
0.18,0.08,2.6
0.19,0.08,2.6
0.2,0.08,2.6
0.08,0.1,2.6
0.09,0.1,2.6
0.1,0.1,2.6
0.11,0.1,2.6
0.12,0.1,2.6
0.13,0.1,2.6
0.14,0.1,2.6
0.15,0.1,2.6
0.76,0.02,2.65
0.77,0.02,2.65
0.78,0.02,2.65
0.79,0.02,2.65
0.8,0.02,2.65
0.81,0.02,2.65
0.82,0.02,2.65
0.83,0.02,2.65
0.84,0.02,2.65
0.85,0.02,2.65
0.86,0.02,2.65
0.87,0.02,2.65
0.88,0.02,2.65
0.89,0.02,2.65
0.9,0.02,2.65
0.91,0.02,2.65
0.92,0.02,2.65
0.93,0.02,2.65
0.94,0.02,2.65
0.95,0.02,2.65
0.96,0.02,2.65
0.97,0.02,2.65
0.98,0.02,2.65
0.99,0.02,2.65
1.0,0.02,2.65
0.27,0.04,2.65
0.28,0.04,2.65
0.29,0.04,2.65
0.3,0.04,2.65
0.31,0.04,2.65
0.32,0.04,2.65
0.33,0.04,2.65
0.34,0.04,2.65
0.35,0.04,2.65
0.36,0.04,2.65
0.37,0.04,2.65
0.38,0.04,2.65
0.39,0.04,2.65
0.4,0.04,2.65
0.41,0.04,2.65
0.42,0.04,2.65
0.43,0.04,2.65
0.44,0.04,2.65
0.45,0.04,2.65
0.46,0.04,2.65
0.47,0.04,2.65
0.48,0.04,2.65
0.49,0.04,2.65
0.16,0.06,2.65
0.17,0.06,2.65
0.18,0.06,2.65
0.19,0.06,2.65
0.2,0.06,2.65
0.21,0.06,2.65
0.22,0.06,2.65
0.23,0.06,2.65
0.24,0.06,2.65
0.25,0.06,2.65
0.26,0.06,2.65
0.27,0.06,2.65
0.28,0.06,2.65
0.29,0.06,2.65
0.3,0.06,2.65
0.1,0.08,2.65
0.11,0.08,2.65
0.12,0.08,2.65
0.13,0.08,2.65
0.14,0.08,2.65
0.15,0.08,2.65
0.16,0.08,2.65
0.17,0.08,2.65
0.18,0.08,2.65
0.19,0.08,2.65
0.2,0.08,2.65
0.08,0.1,2.65
0.09,0.1,2.65
0.1,0.1,2.65
0.11,0.1,2.65
0.12,0.1,2.65
0.13,0.1,2.65
0.14,0.1,2.65
0.15,0.1,2.65
0.76,0.02,2.7
0.77,0.02,2.7
0.78,0.02,2.7
0.79,0.02,2.7
0.8,0.02,2.7
0.81,0.02,2.7
0.82,0.02,2.7
0.83,0.02,2.7
0.84,0.02,2.7
0.85,0.02,2.7
0.86,0.02,2.7
0.87,0.02,2.7
0.88,0.02,2.7
0.89,0.02,2.7
0.9,0.02,2.7
0.91,0.02,2.7
0.92,0.02,2.7
0.93,0.02,2.7
0.94,0.02,2.7
0.95,0.02,2.7
0.96,0.02,2.7
0.97,0.02,2.7
0.98,0.02,2.7
0.99,0.02,2.7
1.0,0.02,2.7
0.27,0.04,2.7
0.28,0.04,2.7
0.29,0.04,2.7
0.3,0.04,2.7
0.31,0.04,2.7
0.32,0.04,2.7
0.33,0.04,2.7
0.34,0.04,2.7
0.35,0.04,2.7
0.36,0.04,2.7
0.37,0.04,2.7
0.38,0.04,2.7
0.39,0.04,2.7
0.4,0.04,2.7
0.41,0.04,2.7
0.42,0.04,2.7
0.43,0.04,2.7
0.44,0.04,2.7
0.45,0.04,2.7
0.46,0.04,2.7
0.47,0.04,2.7
0.48,0.04,2.7
0.49,0.04,2.7
0.15,0.06,2.7
0.16,0.06,2.7
0.17,0.06,2.7
0.18,0.06,2.7
0.19,0.06,2.7
0.2,0.06,2.7
0.21,0.06,2.7
0.22,0.06,2.7
0.23,0.06,2.7
0.24,0.06,2.7
0.25,0.06,2.7
0.26,0.06,2.7
0.27,0.06,2.7
0.28,0.06,2.7
0.29,0.06,2.7
0.1,0.08,2.7
0.11,0.08,2.7
0.12,0.08,2.7
0.13,0.08,2.7
0.14,0.08,2.7
0.15,0.08,2.7
0.16,0.08,2.7
0.17,0.08,2.7
0.18,0.08,2.7
0.19,0.08,2.7
0.2,0.08,2.7
0.07,0.1,2.7
0.08,0.1,2.7
0.09,0.1,2.7
0.1,0.1,2.7
0.11,0.1,2.7
0.12,0.1,2.7
0.13,0.1,2.7
0.14,0.1,2.7
0.76,0.02,2.75
0.77,0.02,2.75
0.78,0.02,2.75
0.79,0.02,2.75
0.8,0.02,2.75
0.81,0.02,2.75
0.82,0.02,2.75
0.83,0.02,2.75
0.84,0.02,2.75
0.85,0.02,2.75
0.86,0.02,2.75
0.87,0.02,2.75
0.88,0.02,2.75
0.89,0.02,2.75
0.9,0.02,2.75
0.91,0.02,2.75
0.92,0.02,2.75
0.93,0.02,2.75
0.94,0.02,2.75
0.95,0.02,2.75
0.96,0.02,2.75
0.97,0.02,2.75
0.98,0.02,2.75
0.99,0.02,2.75
1.0,0.02,2.75
0.26,0.04,2.75
0.27,0.04,2.75
0.28,0.04,2.75
0.29,0.04,2.75
0.3,0.04,2.75
0.31,0.04,2.75
0.32,0.04,2.75
0.33,0.04,2.75
0.34,0.04,2.75
0.35,0.04,2.75
0.36,0.04,2.75
0.37,0.04,2.75
0.38,0.04,2.75
0.39,0.04,2.75
0.4,0.04,2.75
0.41,0.04,2.75
0.42,0.04,2.75
0.43,0.04,2.75
0.44,0.04,2.75
0.45,0.04,2.75
0.46,0.04,2.75
0.47,0.04,2.75
0.48,0.04,2.75
0.15,0.06,2.75
0.16,0.06,2.75
0.17,0.06,2.75
0.18,0.06,2.75
0.19,0.06,2.75
0.2,0.06,2.75
0.21,0.06,2.75
0.22,0.06,2.75
0.23,0.06,2.75
0.24,0.06,2.75
0.25,0.06,2.75
0.26,0.06,2.75
0.27,0.06,2.75
0.28,0.06,2.75
0.29,0.06,2.75
0.09,0.08,2.75
0.1,0.08,2.75
0.11,0.08,2.75
0.12,0.08,2.75
0.13,0.08,2.75
0.14,0.08,2.75
0.15,0.08,2.75
0.16,0.08,2.75
0.17,0.08,2.75
0.18,0.08,2.75
0.19,0.08,2.75
0.07,0.1,2.75
0.08,0.1,2.75
0.09,0.1,2.75
0.1,0.1,2.75
0.11,0.1,2.75
0.12,0.1,2.75
0.13,0.1,2.75
0.14,0.1,2.75
0.76,0.02,2.8
0.77,0.02,2.8
0.78,0.02,2.8
0.79,0.02,2.8
0.8,0.02,2.8
0.81,0.02,2.8
0.82,0.02,2.8
0.83,0.02,2.8
0.84,0.02,2.8
0.85,0.02,2.8
0.86,0.02,2.8
0.87,0.02,2.8
0.88,0.02,2.8
0.89,0.02,2.8
0.9,0.02,2.8
0.91,0.02,2.8
0.92,0.02,2.8
0.93,0.02,2.8
0.94,0.02,2.8
0.95,0.02,2.8
0.96,0.02,2.8
0.97,0.02,2.8
0.98,0.02,2.8
0.99,0.02,2.8
1.0,0.02,2.8
0.25,0.04,2.8
0.26,0.04,2.8
0.27,0.04,2.8
0.28,0.04,2.8
0.29,0.04,2.8
0.3,0.04,2.8
0.31,0.04,2.8
0.32,0.04,2.8
0.33,0.04,2.8
0.34,0.04,2.8
0.35,0.04,2.8
0.36,0.04,2.8
0.37,0.04,2.8
0.38,0.04,2.8
0.39,0.04,2.8
0.4,0.04,2.8
0.41,0.04,2.8
0.42,0.04,2.8
0.43,0.04,2.8
0.44,0.04,2.8
0.45,0.04,2.8
0.46,0.04,2.8
0.47,0.04,2.8
0.15,0.06,2.8
0.16,0.06,2.8
0.17,0.06,2.8
0.18,0.06,2.8
0.19,0.06,2.8
0.2,0.06,2.8
0.21,0.06,2.8
0.22,0.06,2.8
0.23,0.06,2.8
0.24,0.06,2.8
0.25,0.06,2.8
0.26,0.06,2.8
0.27,0.06,2.8
0.28,0.06,2.8
0.29,0.06,2.8
0.09,0.08,2.8
0.1,0.08,2.8
0.11,0.08,2.8
0.12,0.08,2.8
0.13,0.08,2.8
0.14,0.08,2.8
0.15,0.08,2.8
0.16,0.08,2.8
0.17,0.08,2.8
0.18,0.08,2.8
0.19,0.08,2.8
0.07,0.1,2.8
0.08,0.1,2.8
0.09,0.1,2.8
0.1,0.1,2.8
0.11,0.1,2.8
0.12,0.1,2.8
0.13,0.1,2.8
0.14,0.1,2.8
0.76,0.02,2.85
0.77,0.02,2.85
0.78,0.02,2.85
0.79,0.02,2.85
0.8,0.02,2.85
0.81,0.02,2.85
0.82,0.02,2.85
0.83,0.02,2.85
0.84,0.02,2.85
0.85,0.02,2.85
0.86,0.02,2.85
0.87,0.02,2.85
0.88,0.02,2.85
0.89,0.02,2.85
0.9,0.02,2.85
0.91,0.02,2.85
0.92,0.02,2.85
0.93,0.02,2.85
0.94,0.02,2.85
0.95,0.02,2.85
0.96,0.02,2.85
0.97,0.02,2.85
0.98,0.02,2.85
0.99,0.02,2.85
1.0,0.02,2.85
0.25,0.04,2.85
0.26,0.04,2.85
0.27,0.04,2.85
0.28,0.04,2.85
0.29,0.04,2.85
0.3,0.04,2.85
0.31,0.04,2.85
0.32,0.04,2.85
0.33,0.04,2.85
0.34,0.04,2.85
0.35,0.04,2.85
0.36,0.04,2.85
0.37,0.04,2.85
0.38,0.04,2.85
0.39,0.04,2.85
0.4,0.04,2.85
0.41,0.04,2.85
0.42,0.04,2.85
0.43,0.04,2.85
0.44,0.04,2.85
0.45,0.04,2.85
0.46,0.04,2.85
0.47,0.04,2.85
0.14,0.06,2.85
0.15,0.06,2.85
0.16,0.06,2.85
0.17,0.06,2.85
0.18,0.06,2.85
0.19,0.06,2.85
0.2,0.06,2.85
0.21,0.06,2.85
0.22,0.06,2.85
0.23,0.06,2.85
0.24,0.06,2.85
0.25,0.06,2.85
0.26,0.06,2.85
0.27,0.06,2.85
0.28,0.06,2.85
0.09,0.08,2.85
0.1,0.08,2.85
0.11,0.08,2.85
0.12,0.08,2.85
0.13,0.08,2.85
0.14,0.08,2.85
0.15,0.08,2.85
0.16,0.08,2.85
0.17,0.08,2.85
0.18,0.08,2.85
0.19,0.08,2.85
0.07,0.1,2.85
0.08,0.1,2.85
0.09,0.1,2.85
0.1,0.1,2.85
0.11,0.1,2.85
0.12,0.1,2.85
0.13,0.1,2.85
0.14,0.1,2.85
0.76,0.02,2.9
0.77,0.02,2.9
0.78,0.02,2.9
0.79,0.02,2.9
0.8,0.02,2.9
0.81,0.02,2.9
0.82,0.02,2.9
0.83,0.02,2.9
0.84,0.02,2.9
0.85,0.02,2.9
0.86,0.02,2.9
0.87,0.02,2.9
0.88,0.02,2.9
0.89,0.02,2.9
0.9,0.02,2.9
0.91,0.02,2.9
0.92,0.02,2.9
0.93,0.02,2.9
0.94,0.02,2.9
0.95,0.02,2.9
0.96,0.02,2.9
0.97,0.02,2.9
0.98,0.02,2.9
0.99,0.02,2.9
1.0,0.02,2.9
0.24,0.04,2.9
0.25,0.04,2.9
0.26,0.04,2.9
0.27,0.04,2.9
0.28,0.04,2.9
0.29,0.04,2.9
0.3,0.04,2.9
0.31,0.04,2.9
0.32,0.04,2.9
0.33,0.04,2.9
0.34,0.04,2.9
0.35,0.04,2.9
0.36,0.04,2.9
0.37,0.04,2.9
0.38,0.04,2.9
0.39,0.04,2.9
0.4,0.04,2.9
0.41,0.04,2.9
0.42,0.04,2.9
0.43,0.04,2.9
0.44,0.04,2.9
0.45,0.04,2.9
0.46,0.04,2.9
0.14,0.06,2.9
0.15,0.06,2.9
0.16,0.06,2.9
0.17,0.06,2.9
0.18,0.06,2.9
0.19,0.06,2.9
0.2,0.06,2.9
0.21,0.06,2.9
0.22,0.06,2.9
0.23,0.06,2.9
0.24,0.06,2.9
0.25,0.06,2.9
0.26,0.06,2.9
0.27,0.06,2.9
0.28,0.06,2.9
0.09,0.08,2.9
0.1,0.08,2.9
0.11,0.08,2.9
0.12,0.08,2.9
0.13,0.08,2.9
0.14,0.08,2.9
0.15,0.08,2.9
0.16,0.08,2.9
0.17,0.08,2.9
0.18,0.08,2.9
0.19,0.08,2.9
0.07,0.1,2.9
0.08,0.1,2.9
0.09,0.1,2.9
0.1,0.1,2.9
0.11,0.1,2.9
0.12,0.1,2.9
0.13,0.1,2.9
0.14,0.1,2.9
0.76,0.02,2.95
0.77,0.02,2.95
0.78,0.02,2.95
0.79,0.02,2.95
0.8,0.02,2.95
0.81,0.02,2.95
0.82,0.02,2.95
0.83,0.02,2.95
0.84,0.02,2.95
0.85,0.02,2.95
0.86,0.02,2.95
0.87,0.02,2.95
0.88,0.02,2.95
0.89,0.02,2.95
0.9,0.02,2.95
0.91,0.02,2.95
0.92,0.02,2.95
0.93,0.02,2.95
0.94,0.02,2.95
0.95,0.02,2.95
0.96,0.02,2.95
0.97,0.02,2.95
0.98,0.02,2.95
0.99,0.02,2.95
1.0,0.02,2.95
0.23,0.04,2.95
0.24,0.04,2.95
0.25,0.04,2.95
0.26,0.04,2.95
0.27,0.04,2.95
0.28,0.04,2.95
0.29,0.04,2.95
0.3,0.04,2.95
0.31,0.04,2.95
0.32,0.04,2.95
0.33,0.04,2.95
0.34,0.04,2.95
0.35,0.04,2.95
0.36,0.04,2.95
0.37,0.04,2.95
0.38,0.04,2.95
0.39,0.04,2.95
0.4,0.04,2.95
0.41,0.04,2.95
0.42,0.04,2.95
0.43,0.04,2.95
0.44,0.04,2.95
0.45,0.04,2.95
0.13,0.06,2.95
0.14,0.06,2.95
0.15,0.06,2.95
0.16,0.06,2.95
0.17,0.06,2.95
0.18,0.06,2.95
0.19,0.06,2.95
0.2,0.06,2.95
0.21,0.06,2.95
0.22,0.06,2.95
0.23,0.06,2.95
0.24,0.06,2.95
0.25,0.06,2.95
0.26,0.06,2.95
0.27,0.06,2.95
0.09,0.08,2.95
0.1,0.08,2.95
0.11,0.08,2.95
0.12,0.08,2.95
0.13,0.08,2.95
0.14,0.08,2.95
0.15,0.08,2.95
0.16,0.08,2.95
0.17,0.08,2.95
0.18,0.08,2.95
0.19,0.08,2.95
0.07,0.1,2.95
0.08,0.1,2.95
0.09,0.1,2.95
0.1,0.1,2.95
0.11,0.1,2.95
0.12,0.1,2.95
0.13,0.1,2.95
0.14,0.1,2.95
0.76,0.02,3.0
0.77,0.02,3.0
0.78,0.02,3.0
0.79,0.02,3.0
0.8,0.02,3.0
0.81,0.02,3.0
0.82,0.02,3.0
0.83,0.02,3.0
0.84,0.02,3.0
0.85,0.02,3.0
0.86,0.02,3.0
0.87,0.02,3.0
0.88,0.02,3.0
0.89,0.02,3.0
0.9,0.02,3.0
0.91,0.02,3.0
0.92,0.02,3.0
0.93,0.02,3.0
0.94,0.02,3.0
0.95,0.02,3.0
0.96,0.02,3.0
0.97,0.02,3.0
0.98,0.02,3.0
0.99,0.02,3.0
1.0,0.02,3.0
0.23,0.04,3.0
0.24,0.04,3.0
0.25,0.04,3.0
0.26,0.04,3.0
0.27,0.04,3.0
0.28,0.04,3.0
0.29,0.04,3.0
0.3,0.04,3.0
0.31,0.04,3.0
0.32,0.04,3.0
0.33,0.04,3.0
0.34,0.04,3.0
0.35,0.04,3.0
